hamming_distance,strict_threshold_match,split_pair,class_name,path_a,path_b,leaf_id_a,leaf_id_b,involves_unmapped_leaf
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\ced70e82-b655-4a0a-822a-8c31d04a7dad___CREC_HLB 6895.JPG,train\Orange___Haunglongbing_(Citrus_greening)\cbf0a6c0-6507-4a6a-8f71-4de639af6858___CREC_HLB 5715.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_585.0,Orange___Haunglongbing_(Citrus_greening):::OCT_460.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\d2a924e3-716d-4752-8702-8840b0731c55___CREC_HLB 5131.JPG,train\Orange___Haunglongbing_(Citrus_greening)\51e56b04-fd16-4fa2-ba8f-78a44a9b8ca4___CREC_HLB 4745.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_315.0,Orange___Haunglongbing_(Citrus_greening):::OCT_219.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\d6bdfaa9-61c1-4bc6-9a02-32e73daa1fcf___CREC_HLB 5564.JPG,train\Orange___Haunglongbing_(Citrus_greening)\ba469ee6-3d38-4e31-aeaf-621bc8fa7dc7___CREC_HLB 4127.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_423.0,Orange___Haunglongbing_(Citrus_greening):::OCT_66.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\dafb2e57-90e4-48a8-8c0a-edc6ed565624___CREC_HLB 4138.JPG,val\Orange___Haunglongbing_(Citrus_greening)\feb42965-29e9-40fa-9a92-4a6238078819___CREC_HLB 4351.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_68.0,Orange___Haunglongbing_(Citrus_greening):::OCT_121.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\dcd87cfa-ba71-4a80-8ca2-a8d8a478f442___UF.Citrus_HLB_Lab 0891.JPG,val\Orange___Haunglongbing_(Citrus_greening)\3b8bc31d-32cf-4e2a-b8df-5faaa157d072___UF.Citrus_HLB_Lab 1202.JPG,Orange___Haunglongbing_(Citrus_greening):::55.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\dd34b459-ba75-450a-be07-433fc448ee18___UF.Citrus_HLB_Lab 1654.JPG,train\Orange___Haunglongbing_(Citrus_greening)\5074d213-ad0a-4cd4-9075-72c69460fd3f___UF.Citrus_HLB_Lab 1200.JPG,Orange___Haunglongbing_(Citrus_greening):::104.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\e4ac1069-3054-41fd-8b93-f8e939256d82___UF.Citrus_HLB_Lab 9661.JPG,train\Orange___Haunglongbing_(Citrus_greening)\c99178d9-24cf-453d-8122-fc934efb065d___UF.Citrus_HLB_Lab 1204.JPG,Orange___Haunglongbing_(Citrus_greening):::114.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\e56cd727-d5b2-415c-8831-6d023e4c64aa___CREC_HLB 7685.JPG,train\Orange___Haunglongbing_(Citrus_greening)\013a85ae-e159-49c2-865d-03079253fc74___CREC_HLB 4518.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_780.0,Orange___Haunglongbing_(Citrus_greening):::OCT_163.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\e56cd727-d5b2-415c-8831-6d023e4c64aa___CREC_HLB 7685.JPG,train\Orange___Haunglongbing_(Citrus_greening)\538b1706-fec8-471c-9581-81a2740c2540___CREC_HLB 4046.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_780.0,Orange___Haunglongbing_(Citrus_greening):::OCT_45.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\e7ed6328-8f15-4122-addd-385be34dc522___CREC_HLB 5170.JPG,train\Orange___Haunglongbing_(Citrus_greening)\8dd1c2af-a379-4e1b-bf1d-6e1b73fc4bbb___CREC_HLB 4723.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_324.0,Orange___Haunglongbing_(Citrus_greening):::OCT_214.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\ebab3649-ce60-4043-9c50-c1c734914bab___CREC_HLB 4200.JPG,train\Orange___Haunglongbing_(Citrus_greening)\c967e866-61ad-4524-97b8-91c0f2cda131___CREC_HLB 4306.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_84.0,Orange___Haunglongbing_(Citrus_greening):::OCT_110.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\effb81ef-6306-4645-8c19-17d12c1e04e3___CREC_HLB 4101.JPG,train\Orange___Haunglongbing_(Citrus_greening)\c7913cc4-8bdd-4c80-88c7-3447ffa5c9df___CREC_HLB 4665.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_59.0,Orange___Haunglongbing_(Citrus_greening):::OCT_199.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f1f64819-11fb-4916-814b-62a395674550___UF.Citrus_HLB_Lab 1124.JPG,train\Orange___Haunglongbing_(Citrus_greening)\6f0d7489-7122-4e38-bfe4-1bd6a26c2bdc___UF.Citrus_HLB_Lab 1203.JPG,Orange___Haunglongbing_(Citrus_greening):::70.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f3dd93be-3e7b-468d-83aa-6f1e48e2a115___CREC_HLB 5514.JPG,train\Orange___Haunglongbing_(Citrus_greening)\66fbc7a4-f095-4d3c-b7d3-c9b962e2ac71___CREC_HLB 7871.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_410.0,Orange___Haunglongbing_(Citrus_greening):::OCT_826.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f5973acf-c36e-4266-831a-ed00d16176f3___CREC_HLB 3872.JPG,train\Orange___Haunglongbing_(Citrus_greening)\73c4b5b1-a186-4ef3-b408-0b092d198b1e___CREC_HLB 7569.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_2.0,Orange___Haunglongbing_(Citrus_greening):::OCT_752.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f5a961eb-0879-4622-b568-bd35029c835b___CREC_HLB 5200.JPG,train\Orange___Haunglongbing_(Citrus_greening)\db99d408-6165-431b-959a-9f91d0fda001___CREC_HLB 4144.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_332.0,Orange___Haunglongbing_(Citrus_greening):::OCT_70.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f5c2a95f-033c-441f-bbbd-193b957092d9___CREC_HLB 5520.JPG,train\Orange___Haunglongbing_(Citrus_greening)\6811bbb2-5b54-432f-8ef3-0141a3d90c20___CREC_HLB 4128.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_412.0,Orange___Haunglongbing_(Citrus_greening):::OCT_66.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\f9203c7a-1fec-4eda-81bd-5321cc4f3e5d___CREC_HLB 4992.JPG,train\Orange___Haunglongbing_(Citrus_greening)\69098935-5378-4a6f-aad0-dc1d67f0350b___CREC_HLB 4616.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_280.0,Orange___Haunglongbing_(Citrus_greening):::OCT_187.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\0d1c81c8-6d72-42f1-9c71-18055e275a50___CREC_HLB 7416.JPG,train\Orange___Haunglongbing_(Citrus_greening)\5e7ff7af-57cb-4140-a5df-2cadc0ebe578___CREC_HLB 7633.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_714.0,Orange___Haunglongbing_(Citrus_greening):::OCT_767.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\15310841-ef09-419f-9fc8-610c945f50eb___UF.Citrus_HLB_Lab 1191.JPG,train\Orange___Haunglongbing_(Citrus_greening)\388fc281-3b05-47d7-8e36-616f05687aec___UF.Citrus_HLB_Lab 1210.JPG,Orange___Haunglongbing_(Citrus_greening):::75.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\3d80b795-078b-42e0-80dc-b2cec7fdc43a___CREC_HLB 7850.JPG,train\Orange___Haunglongbing_(Citrus_greening)\fdcf6e05-d8af-4762-b869-cc54b59aa0d8___CREC_HLB 6697.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_821.0,Orange___Haunglongbing_(Citrus_greening):::OCT_535.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\3ff533e4-1a70-4f0b-828d-016b2975274b___CREC_HLB 5563.JPG,train\Orange___Haunglongbing_(Citrus_greening)\2392dac9-66a1-4d90-9f75-1e60d6f6ba3e___CREC_HLB 4780.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_422.0,Orange___Haunglongbing_(Citrus_greening):::OCT_227.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\4a3d6de2-a62d-4f1b-8a20-0536cde50fdd___CREC_HLB 5305.JPG,train\Orange___Haunglongbing_(Citrus_greening)\fdcf6e05-d8af-4762-b869-cc54b59aa0d8___CREC_HLB 6697.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_358.0,Orange___Haunglongbing_(Citrus_greening):::OCT_535.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\58c3cda8-7dd0-4ee8-a7de-5a75b8111221___CREC_HLB 6494.JPG,val\Orange___Haunglongbing_(Citrus_greening)\e069c319-56a1-48f9-80ef-40c73ba59e4e___CREC_HLB 6628.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_485.0,Orange___Haunglongbing_(Citrus_greening):::OCT_518.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\789935a3-7e6d-4c80-a44d-6c3bd4477857___CREC_HLB 6515.JPG,val\Orange___Haunglongbing_(Citrus_greening)\92012192-1af1-45f9-92ec-797cae6768cc___CREC_HLB 4664.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_490.0,Orange___Haunglongbing_(Citrus_greening):::OCT_199.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\7fb5dc78-4739-4710-905d-763d93e29351___UF.Citrus_HLB_Lab 0476.JPG,val\Orange___Haunglongbing_(Citrus_greening)\88c71f52-8e0a-4234-a775-6b32e41e69e4___UF.Citrus_HLB_Lab 9731.JPG,Orange___Haunglongbing_(Citrus_greening):::35.0,Orange___Haunglongbing_(Citrus_greening):::121.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\800efc63-416d-4dc3-b7fb-07b2e7240748___CREC_HLB 5309.JPG,train\Orange___Haunglongbing_(Citrus_greening)\1e6c9050-90ae-4434-9bbb-8dc135e17e9a___CREC_HLB 5301.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_359.0,Orange___Haunglongbing_(Citrus_greening):::OCT_357.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\821a81aa-11db-49d1-9c56-292221746d05___CREC_HLB 4911.JPG,train\Orange___Haunglongbing_(Citrus_greening)\0fe557bf-d9d7-4da8-80c1-14db3359b1f8___CREC_HLB 3940.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_260.0,Orange___Haunglongbing_(Citrus_greening):::OCT_19.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\97821256-6de6-4cf8-ab71-12958c2a0e05___CREC_HLB 5099.JPG,train\Orange___Haunglongbing_(Citrus_greening)\673368af-725d-4bbb-944f-e338b1aaf96f___CREC_HLB 4305.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_307.0,Orange___Haunglongbing_(Citrus_greening):::OCT_110.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\a35daaea-d35f-44e7-9ca1-97b7aa5cdceb___CREC_HLB 5106.JPG,train\Orange___Haunglongbing_(Citrus_greening)\1374c925-cc1b-4bd5-b701-47eef6398587___CREC_HLB 5263.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_308.0,Orange___Haunglongbing_(Citrus_greening):::OCT_348.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\a5331103-a96f-49fa-b311-0cf7cf5a1460___UF.Citrus_HLB_Lab 1662.JPG,val\Orange___Haunglongbing_(Citrus_greening)\4b53935d-9920-41f4-8654-4634f2aabb93___UF.Citrus_HLB_Lab 1501.JPG,Orange___Haunglongbing_(Citrus_greening):::104.0,Orange___Haunglongbing_(Citrus_greening):::94.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\a904d801-11bb-45d3-9ed1-5753eb9b1843___CREC_HLB 5172.JPG,train\Orange___Haunglongbing_(Citrus_greening)\9b2ab42c-0342-4a81-a01b-573b9e366895___CREC_HLB 5364.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_325.0,Orange___Haunglongbing_(Citrus_greening):::OCT_373.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\b986d717-aba8-4448-8e28-78f827c892e1___CREC_HLB 5516.JPG,train\Orange___Haunglongbing_(Citrus_greening)\0fe557bf-d9d7-4da8-80c1-14db3359b1f8___CREC_HLB 3940.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_411.0,Orange___Haunglongbing_(Citrus_greening):::OCT_19.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\c0730a3b-538f-4613-a3f3-6386b8a6a216___CREC_HLB 4092.JPG,train\Orange___Haunglongbing_(Citrus_greening)\9b0a8e84-2627-46f1-b977-6b7fb5132e4a___CREC_HLB 4044.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_57.0,Orange___Haunglongbing_(Citrus_greening):::OCT_45.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\e8649328-94a6-4fdb-a0ba-c9bb005680ba___UF.Citrus_HLB_Lab 1193.JPG,train\Orange___Haunglongbing_(Citrus_greening)\6f0d7489-7122-4e38-bfe4-1bd6a26c2bdc___UF.Citrus_HLB_Lab 1203.JPG,Orange___Haunglongbing_(Citrus_greening):::75.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\e8649328-94a6-4fdb-a0ba-c9bb005680ba___UF.Citrus_HLB_Lab 1193.JPG,train\Orange___Haunglongbing_(Citrus_greening)\ee2bc92b-b894-4873-ba7f-255274bb3696___UF.Citrus_HLB_Lab 1209.JPG,Orange___Haunglongbing_(Citrus_greening):::75.0,Orange___Haunglongbing_(Citrus_greening):::76.0,False
8,False,train--validation,Orange___Haunglongbing_(Citrus_greening),val\Orange___Haunglongbing_(Citrus_greening)\fb5c934e-43e9-4189-8b41-5b60b3478e47___UF.Citrus_HLB_Lab 1319.JPG,val\Orange___Haunglongbing_(Citrus_greening)\11bdfcfd-efbc-48d1-9623-e3a91da5a3d5___UF.Citrus_HLB_Lab 1216.JPG,Orange___Haunglongbing_(Citrus_greening):::84.0,Orange___Haunglongbing_(Citrus_greening):::77.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\0a6adaa8-0fa2-45b0-ade5-f54dfa9032af___Rut._Bact.S 0841.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::18.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\1150d1df-5db3-43fe-80fb-47b371ea22b4___Rut._Bact.S 1152.JPG,val\Peach___Bacterial_spot\fc18670e-e9c8-435c-99f6-883d3e812489___Rut._Bact.S 1345.JPG,Peach___Bacterial_spot:::69.0,Peach___Bacterial_spot:::101.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\1a456b62-2c4b-4f09-80f4-78b474348ca7___Rutg._Bact.S 2277.JPG,train\Peach___Bacterial_spot\6c38cb59-a621-4595-8ff7-4d24674606d4___Rut._Bact.S 1342.JPG,Peach___Bacterial_spot:::319.0,Peach___Bacterial_spot:::101.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\2ee33b51-1e8a-425f-8e8d-0fdebfe75bb1___Rut._Bact.S 1248.JPG,val\Peach___Bacterial_spot\fc18670e-e9c8-435c-99f6-883d3e812489___Rut._Bact.S 1345.JPG,Peach___Bacterial_spot:::85.0,Peach___Bacterial_spot:::101.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\66c511a5-be5a-47a7-a7f7-dcec848ad708___Rut._Bact.S 1020.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::47.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\78fdefa7-7f99-45a6-bc8c-0fc2e1b483a0___Rutg._Bact.S 2090.JPG,val\Peach___Bacterial_spot\fe4de6f6-e446-479e-bdba-a320dbdb8fc6___Rut._Bact.S 0953.JPG,Peach___Bacterial_spot:::297.0,Peach___Bacterial_spot:::36.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\7cf5d168-2cc9-43ad-a273-3d27962e2030___Rut._Bact.S 0915.JPG,train\Peach___Bacterial_spot\f9387df3-a240-43ba-9c75-552f74a3cf85___Rut._Bact.S 1299.JPG,Peach___Bacterial_spot:::30.0,Peach___Bacterial_spot:::94.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\91dcfeed-36f2-41b6-8cd8-7b5b7420c567___Rutg._Bact.S 2258.JPG,val\Peach___Bacterial_spot\6787d73a-01cf-47b9-88f1-31cc04059590___Rut._Bact.S 1415.JPG,Peach___Bacterial_spot:::317.0,Peach___Bacterial_spot:::113.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\b36a3b42-3b37-4744-9f7a-0546bfd2623f___Rutg._Bact.S 2247.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::316.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\b6c43aaa-4035-4e88-8d12-f904ec9642f1___Rut._Bact.S 0956.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::37.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\c6ed82a3-bca1-4aa0-9daf-8a6e276ab793___Rut._Bact.S 1558.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::137.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\c71301df-ba65-4e59-945e-66f8d6ec4d92___Rut._Bact.S 1181.JPG,train\Peach___Bacterial_spot\d956ea20-a1b5-4257-b00f-3834875a92e0___Rut._Bact.S 1335.JPG,Peach___Bacterial_spot:::74.0,Peach___Bacterial_spot:::100.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\d1bd3a84-e542-4ab5-8a78-5cdd1cddfcd7___Rut._Bact.S 1394.JPG,val\Peach___Bacterial_spot\46112a3d-c59a-4360-bb9f-6bf4bce73d3c___Rut._Bact.S 1212.JPG,Peach___Bacterial_spot:::109.0,Peach___Bacterial_spot:::79.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\edb67083-c1e5-410b-a05e-182bd333e1ce___Rutg._Bact.S 2262.JPG,val\Peach___Bacterial_spot\69a3388d-6f13-4a46-8a09-5afc83df9675___Rut._Bact.S 1199.JPG,Peach___Bacterial_spot:::317.0,Peach___Bacterial_spot:::77.0,False
8,False,train--validation,Peach___Bacterial_spot,train\Peach___Bacterial_spot\f3da92fa-2a1e-4f55-9fd9-a8890049275a___Rut._Bact.S 1182.JPG,train\Peach___Bacterial_spot\6efc9fea-0aac-45d8-b9c8-3f8707e41ad0___Rutg._Bact.S 2214.JPG,Peach___Bacterial_spot:::74.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,val\Peach___Bacterial_spot\1118e4f2-a912-4229-938a-396b0f91ea0d___Rutg._Bact.S 1912.JPG,train\Peach___Bacterial_spot\adfe86d9-0029-40f4-ba54-fbd62aaeecca___Rutg._Bact.S 2333.JPG,Peach___Bacterial_spot:::277.0,Peach___Bacterial_spot:::325.0,False
8,False,train--validation,Peach___Bacterial_spot,val\Peach___Bacterial_spot\31aaac25-f85e-42d3-ae30-46e6f5dc76a6___Rutg._Bact.S 1944.JPG,train\Peach___Bacterial_spot\0e055f95-a31d-4f7c-a037-8f028af98673___Rut._Bact.S 1334.JPG,Peach___Bacterial_spot:::281.0,Peach___Bacterial_spot:::100.0,False
8,False,train--validation,Peach___Bacterial_spot,val\Peach___Bacterial_spot\c328baf3-4fe0-457f-8e26-1ebd82143f4a___Rut._Bact.S 1167.JPG,train\Peach___Bacterial_spot\f9387df3-a240-43ba-9c75-552f74a3cf85___Rut._Bact.S 1299.JPG,Peach___Bacterial_spot:::72.0,Peach___Bacterial_spot:::94.0,False
8,False,train--validation,Peach___Bacterial_spot,val\Peach___Bacterial_spot\c6b521f8-a92a-4b0e-9bd4-470539dfaf66___Rut._Bact.S 0803.JPG,train\Peach___Bacterial_spot\ef32ff5c-d480-4b68-941b-821ee2dbcf15___Rutg._Bact.S 2216.JPG,Peach___Bacterial_spot:::11.0,Peach___Bacterial_spot:::312.0,False
8,False,train--validation,Peach___Bacterial_spot,val\Peach___Bacterial_spot\eb8fcf24-80dd-4c52-bd0f-a8254b6abd94___Rut._Bact.S 1155.JPG,train\Peach___Bacterial_spot\a2f81059-9171-41d2-acca-ef3d02d81438___Rut._Bact.S 1209.JPG,Peach___Bacterial_spot:::70.0,Peach___Bacterial_spot:::79.0,False
8,False,train--validation,"Pepper,_bell___healthy","train\Pepper,_bell___healthy\10b46a95-02c6-4a1c-98e5-904b3e3e7e0d___JR_HL 7679.JPG","train\Pepper,_bell___healthy\c8337e7c-809b-4038-98c6-3144d1838c59___JR_HL 7686.JPG","Pepper,_bell___healthy:::43.0","Pepper,_bell___healthy:::44.0",False
8,False,train--validation,"Pepper,_bell___healthy","train\Pepper,_bell___healthy\3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL 8611.JPG","val\Pepper,_bell___healthy\433b061f-73ad-430f-9ad8-f6fc4c7577af___JR_HL 7941.JPG","Pepper,_bell___healthy:::135.0","Pepper,_bell___healthy:::66.0",False
8,False,train--validation,"Pepper,_bell___healthy","train\Pepper,_bell___healthy\598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL 8051.JPG","val\Pepper,_bell___healthy\8485a59c-2014-49e9-bed5-7581cb9fcd84___JR_HL 8319.JPG","Pepper,_bell___healthy:::77.0","Pepper,_bell___healthy:::105.0",False
8,False,train--validation,"Pepper,_bell___healthy","train\Pepper,_bell___healthy\8fc82b12-a4a6-4baa-8ba9-76db09c2915f___JR_HL 7876.JPG","train\Pepper,_bell___healthy\f4accacc-f839-4bc4-b365-4a021c00c944___JR_HL 8833.JPG","Pepper,_bell___healthy:::61.0","Pepper,_bell___healthy:::160.0",False
